Supplier_ID,Supplier_Name,Country,Region,Product_Category,Manufacturing_Type,Supply_Volume,Defect_Rate,Lead_Time_Days,Cost_per_Unit,Risk_Score,Sustainability_Score,Quarter,Year
S00994,Foxconn,Japan,APAC,Accessories,Semiconductor,31607,3.03,23,406.11,25,65,Q4,2025
S00995,Samsung Display,China,APAC,Accessories,Assembly,8349,4.57,5,170.44,97,83,Q1,2025
S00996,AAC Technologies,South Korea,APAC,iPad,Logistics,19255,1.07,59,198.52,89,94,Q2,2023
S00997,Sony,USA,North America,iPhone,Logistics,41581,2.99,10,311.56,48,92,Q1,2026
S00998,Goertek,India,APAC,MacBook,Battery,19982,3.64,14,263.86,18,73,Q2,2026
S00999,AAC Technologies,South Korea,APAC,Accessories,Logistics,38244,4.08,19,199.85,40,58,Q2,2024
S01000,Corning,Taiwan,APAC,Accessories,Display,44628,4.01,8,140.34,15,84,Q3,2026
S01001,Texas Instruments,South Korea,APAC,Apple Watch,Semiconductor,7008,4.44,59,334.66,79,67,Q3,2025
S01002,Delta Electronics,China,APAC,AirPods,Semiconductor,18006,3.43,17,19.28,74,80,Q2,2024
S01003,Corning,China,APAC,iPhone,Semiconductor,38480,4.41,52,166.67,9,79,Q3,2025
S01004,Luxshare,Malaysia,APAC,AirPods,Display,39498,4.53,46,430.96,13,61,Q4,2025
S01005,AAC Technologies,Vietnam,APAC,Accessories,Semiconductor,17932,1.27,13,382.4,2,72,Q1,2023
S01006,LG Innotek,USA,North America,iPad,Battery,43598,4.89,43,51.03,29,63,Q4,2024
S01007,Sony,USA,North America,Accessories,Camera,1178,4.44,35,348.91,50,69,Q3,2024
S01008,Delta Electronics,India,APAC,Accessories,Display,3795,0.37,49,339.14,13,88,Q4,2023
S01009,Intel,China,APAC,iPhone,Display,1731,1.11,10,189.81,99,67,Q3,2024
S01010,Intel,South Korea,APAC,iPhone,Logistics,33330,3.26,9,123.79,59,68,Q1,2024
S01011,Sony,Japan,APAC,iPhone,Battery,1893,1.07,20,407.92,68,64,Q3,2023
S01012,Pegatron,China,APAC,iPhone,Semiconductor,2515,4.5,59,80.15,83,87,Q4,2023
S01013,Broadcom,Vietnam,APAC,iPad,Battery,49669,1.76,29,452.59,51,57,Q3,2026
S01014,BOE,USA,North America,AirPods,Camera,37561,1.65,56,247.97,17,94,Q1,2025
S01015,AAC Technologies,USA,North America,Apple Watch,Semiconductor,42932,4.37,14,384.68,25,55,Q1,2024
S01016,LG Innotek,Vietnam,APAC,MacBook,Semiconductor,18297,4.73,33,170.8,55,66,Q3,2024
S01017,Pegatron,Malaysia,APAC,iPhone,Camera,16511,1.23,55,159.96,28,52,Q1,2026
S01018,Jabil,USA,North America,AirPods,Semiconductor,14386,4.32,18,228.25,48,70,Q2,2025
S01019,TSMC,India,APAC,AirPods,Logistics,22045,3.35,34,472.35,51,69,Q4,2026
S01020,Intel,Malaysia,APAC,AirPods,Display,33479,3.94,11,74.53,1,78,Q1,2023
S01021,Qualcomm,Vietnam,APAC,Accessories,Semiconductor,17574,0.5,58,133.63,3,94,Q2,2023
S01022,Sony,Taiwan,APAC,Apple Watch,Camera,1615,4.31,5,242.98,71,93,Q1,2025
S01023,Texas Instruments,Vietnam,APAC,AirPods,Logistics,4158,0.92,15,341.56,33,99,Q3,2025
S01024,Pegatron,China,APAC,AirPods,Assembly,6603,2.93,21,235.84,5,97,Q4,2026
S01025,Intel,Japan,APAC,AirPods,Battery,15559,4.67,51,61.65,14,97,Q1,2024
S01026,Delta Electronics,China,APAC,Accessories,Camera,12516,4.62,35,440.85,24,72,Q4,2025
S01027,AAC Technologies,USA,North America,Apple Watch,Display,39737,2.1,18,169.79,79,55,Q1,2026
S01028,Samsung Display,South Korea,APAC,Accessories,Semiconductor,16386,3.43,40,124.21,79,52,Q2,2024
S01029,Pegatron,Japan,APAC,Apple Watch,Logistics,22181,4.72,45,74.82,96,81,Q1,2026
S01030,Luxshare,Japan,APAC,Apple Watch,Battery,26855,0.15,53,118.54,34,64,Q2,2026
S01031,Broadcom,Malaysia,APAC,Accessories,Battery,27957,1.79,38,92.06,71,78,Q4,2025
S01032,Jabil,China,APAC,iPad,Assembly,17374,2.58,29,77.8,8,76,Q4,2025
S01033,Goertek,India,APAC,iPad,Display,15645,2.42,41,334.94,56,79,Q3,2023
S01034,Texas Instruments,China,APAC,MacBook,Camera,38203,2.17,57,410.64,16,99,Q2,2024
S01035,Corning,South Korea,APAC,iPad,Logistics,20065,3.4,47,234.43,58,51,Q4,2023
S01036,NXP,Vietnam,APAC,iPhone,Semiconductor,32875,2.61,38,375.72,81,88,Q1,2026
S01037,Intel,Taiwan,APAC,iPhone,Semiconductor,23852,1.37,20,194.44,37,89,Q3,2026
S01038,BOE,India,APAC,MacBook,Assembly,27312,2.15,6,10.11,100,71,Q1,2024
S01039,Broadcom,India,APAC,MacBook,Semiconductor,32551,1.48,38,92.23,38,95,Q4,2025
S01040,Foxconn,Malaysia,APAC,Accessories,Display,10824,3.65,5,123.6,1,73,Q1,2025
S01041,Murata,Vietnam,APAC,iPhone,Logistics,41067,2.61,22,45.77,59,81,Q4,2024
S01042,Corning,Malaysia,APAC,iPad,Assembly,11400,3.62,45,377.2,60,55,Q4,2023
S01043,Broadcom,China,APAC,iPhone,Battery,6583,1.24,54,103.04,56,98,Q4,2023
S01044,BOE,Malaysia,APAC,iPad,Camera,48116,0.5,58,177.21,43,88,Q4,2025
S01045,Wistron,Malaysia,APAC,iPhone,Assembly,38052,2.59,19,388.86,54,79,Q3,2024
S01046,Broadcom,USA,North America,AirPods,Display,3809,2.72,8,494.53,18,91,Q1,2024
S01047,Intel,Vietnam,APAC,Accessories,Logistics,25326,3.8,26,393.43,68,95,Q2,2025
S01048,Murata,Vietnam,APAC,Apple Watch,Camera,29464,4.3,47,140.87,90,63,Q4,2026
S01049,Intel,Vietnam,APAC,MacBook,Battery,39650,1.7,46,125.03,51,55,Q3,2025
S01050,Goertek,USA,North America,Apple Watch,Assembly,20583,4.53,31,10.29,65,98,Q1,2025
S01051,Pegatron,Taiwan,APAC,AirPods,Semiconductor,5631,2.73,11,101.69,63,84,Q1,2024
S01052,LG Innotek,China,APAC,iPhone,Camera,30245,1.95,26,488.97,29,90,Q1,2024
S01053,AAC Technologies,India,APAC,Apple Watch,Logistics,36369,0.62,35,176.27,18,66,Q3,2026
S01054,Texas Instruments,USA,North America,iPhone,Semiconductor,35085,1.67,29,423.71,56,71,Q4,2024
S01055,Goertek,Vietnam,APAC,AirPods,Battery,29610,3.21,23,169.88,98,84,Q1,2024
S01056,BOE,China,APAC,iPhone,Display,28761,1.03,56,433.68,70,86,Q3,2023
S01057,Luxshare,Vietnam,APAC,MacBook,Battery,7464,4.78,31,371.56,16,93,Q4,2026
S01058,LG Innotek,Malaysia,APAC,iPad,Display,33634,4.28,44,114.02,92,50,Q3,2023
S01059,Intel,Vietnam,APAC,MacBook,Camera,45643,4.68,47,17.05,59,72,Q2,2025
S01060,Sony,Malaysia,APAC,Accessories,Assembly,20846,1.08,11,256.82,34,95,Q2,2023
S01061,Texas Instruments,South Korea,APAC,Apple Watch,Semiconductor,10196,2.03,18,228.27,96,68,Q3,2025
S01062,Intel,Malaysia,APAC,iPhone,Logistics,33769,0.92,21,256.64,70,71,Q3,2023
S01063,Pegatron,South Korea,APAC,Accessories,Assembly,44880,3.26,58,67.93,58,55,Q2,2026
S01064,LG Innotek,Malaysia,APAC,Accessories,Camera,31930,1.95,49,101.12,23,75,Q3,2023
S01065,Texas Instruments,USA,North America,iPad,Battery,30062,1.38,31,182.64,79,85,Q2,2023
S01066,Pegatron,China,APAC,AirPods,Semiconductor,11860,4.28,31,474.41,61,51,Q3,2024
S01067,Sony,India,APAC,Accessories,Display,15201,0.63,27,313.92,80,63,Q4,2024
S01068,LG Innotek,Malaysia,APAC,Apple Watch,Battery,41860,1.78,19,318.0,29,83,Q2,2026
S01069,Delta Electronics,Malaysia,APAC,Apple Watch,Logistics,47688,4.7,27,375.4,58,81,Q3,2023
S01070,Wistron,Malaysia,APAC,Apple Watch,Logistics,44601,4.63,45,174.05,14,81,Q3,2023
S01071,Foxconn,China,APAC,Apple Watch,Display,36333,1.84,11,414.16,30,85,Q4,2024
S01072,Intel,Vietnam,APAC,AirPods,Camera,46972,1.97,21,218.74,63,96,Q3,2023
S01073,Sony,India,APAC,Apple Watch,Display,6801,2.87,16,304.46,41,81,Q4,2023
S01074,Corning,Malaysia,APAC,MacBook,Camera,13861,4.14,21,104.65,59,99,Q1,2024
S01075,BOE,Japan,APAC,iPad,Display,22118,0.64,11,212.42,89,72,Q2,2023
S01076,Goertek,USA,North America,AirPods,Semiconductor,17149,0.45,30,164.89,74,74,Q2,2024
S01077,Delta Electronics,South Korea,APAC,AirPods,Assembly,46156,1.87,57,199.54,45,73,Q3,2023
S01078,Jabil,Vietnam,APAC,Accessories,Camera,33167,1.11,37,53.98,57,51,Q3,2024
S01079,Jabil,India,APAC,AirPods,Camera,39239,2.47,28,160.76,81,66,Q2,2024
S01080,Corning,Japan,APAC,Apple Watch,Battery,24345,4.83,44,360.2,85,70,Q2,2025
S01081,Sony,USA,North America,MacBook,Semiconductor,13982,1.48,14,271.93,18,91,Q1,2025
S01082,Murata,Japan,APAC,Apple Watch,Battery,1495,1.58,49,170.64,73,63,Q2,2025
S01083,TSMC,Malaysia,APAC,Accessories,Logistics,33924,1.76,22,255.98,47,92,Q1,2025
S01084,Corning,China,APAC,iPhone,Battery,33363,0.34,19,254.61,92,86,Q3,2024
S01085,Foxconn,South Korea,APAC,MacBook,Semiconductor,27870,3.75,56,248.82,26,75,Q4,2025
S01086,BOE,USA,North America,Accessories,Battery,8853,4.81,22,416.4,3,51,Q4,2025
S01087,TSMC,China,APAC,iPhone,Display,12049,2.81,48,383.47,49,52,Q4,2023
S01088,BOE,South Korea,APAC,AirPods,Battery,39762,4.0,30,188.0,52,85,Q3,2024
S01089,Pegatron,USA,North America,Apple Watch,Display,21085,3.15,50,276.85,24,50,Q1,2025
S01090,Wistron,Taiwan,APAC,AirPods,Logistics,40472,0.2,58,340.14,58,57,Q3,2026
S01091,Wistron,Taiwan,APAC,AirPods,Semiconductor,4228,2.37,10,321.02,80,56,Q2,2026
S01092,Murata,China,APAC,AirPods,Battery,45264,1.17,30,109.99,71,82,Q4,2024
S01093,Sony,Malaysia,APAC,iPad,Battery,18107,1.16,56,270.36,26,60,Q2,2025
S01094,Qualcomm,USA,North America,iPhone,Camera,35305,2.19,34,156.84,90,93,Q3,2025
S01095,Texas Instruments,South Korea,APAC,Accessories,Display,23432,3.57,28,343.53,26,70,Q3,2026
S01096,Luxshare,India,APAC,Accessories,Semiconductor,8067,2.2,44,29.24,73,72,Q3,2025
S01097,Wistron,Japan,APAC,AirPods,Semiconductor,48894,2.0,52,279.82,84,69,Q3,2024
S01098,Intel,Taiwan,APAC,iPhone,Semiconductor,40469,3.04,16,353.42,100,63,Q1,2025
S01099,Qualcomm,Japan,APAC,AirPods,Logistics,3831,1.62,48,327.75,6,62,Q2,2024
S01100,Corning,China,APAC,Accessories,Logistics,45387,0.68,16,422.63,94,89,Q1,2025
S01101,Jabil,South Korea,APAC,iPhone,Battery,6190,2.82,23,176.6,27,92,Q4,2026
S01102,Goertek,China,APAC,Accessories,Display,23884,3.91,9,99.09,64,52,Q3,2024
S01103,Murata,Malaysia,APAC,iPhone,Display,13665,3.73,57,272.32,15,52,Q2,2025
S01104,Broadcom,South Korea,APAC,MacBook,Camera,23469,1.14,25,376.53,11,87,Q3,2023
S01105,LG Innotek,USA,North America,Apple Watch,Display,41775,4.65,39,160.07,14,59,Q3,2024
S01106,Goertek,China,APAC,MacBook,Logistics,21107,1.05,59,136.86,41,59,Q1,2023
S01107,Murata,India,APAC,iPhone,Semiconductor,46689,0.6,7,158.36,1,61,Q4,2026
S01108,Delta Electronics,India,APAC,Accessories,Display,47476,3.57,25,312.43,4,67,Q3,2024
S01109,Intel,China,APAC,MacBook,Camera,3244,0.71,16,383.48,98,55,Q3,2024
S01110,Jabil,South Korea,APAC,iPhone,Camera,30063,1.71,15,315.46,12,58,Q3,2025
S01111,Intel,Taiwan,APAC,Accessories,Assembly,30697,2.69,15,76.82,100,59,Q4,2025
S01112,Texas Instruments,China,APAC,AirPods,Semiconductor,30140,4.05,12,389.47,76,63,Q3,2023
S01113,BOE,USA,North America,iPhone,Semiconductor,14749,3.77,26,283.5,50,79,Q4,2026
S01114,TSMC,South Korea,APAC,MacBook,Semiconductor,28302,4.48,27,256.16,1,75,Q1,2024
S01115,Broadcom,USA,North America,iPad,Camera,47501,4.2,48,164.84,74,55,Q1,2023
S01116,Goertek,USA,North America,Apple Watch,Logistics,19064,3.16,42,247.66,10,57,Q3,2023
S01117,Murata,Taiwan,APAC,Accessories,Semiconductor,9084,2.64,25,147.86,39,73,Q2,2024
S01118,Foxconn,USA,North America,AirPods,Assembly,49570,3.94,32,62.02,96,61,Q2,2026
S01119,Jabil,USA,North America,Apple Watch,Semiconductor,43281,1.06,50,415.71,42,81,Q2,2023
S01120,AAC Technologies,Malaysia,APAC,Apple Watch,Logistics,47825,2.93,15,398.05,57,89,Q2,2024
S01121,BOE,Taiwan,APAC,AirPods,Camera,42302,0.68,11,224.57,85,51,Q3,2026
S01122,Goertek,India,APAC,MacBook,Camera,13817,0.59,41,29.56,35,99,Q3,2024
S01123,Delta Electronics,Japan,APAC,Accessories,Logistics,24548,2.9,50,181.6,72,79,Q2,2024
S01124,Wistron,Malaysia,APAC,Accessories,Camera,33427,1.23,27,385.63,11,51,Q2,2025
S01125,Pegatron,Taiwan,APAC,MacBook,Display,16577,4.34,51,149.45,89,53,Q4,2023
S01126,Jabil,China,APAC,Apple Watch,Battery,28689,3.19,41,152.12,58,72,Q1,2024
S01127,LG Innotek,Malaysia,APAC,Accessories,Semiconductor,47330,1.48,5,56.86,34,57,Q2,2025
S01128,BOE,Malaysia,APAC,MacBook,Logistics,31225,4.57,9,90.65,54,62,Q2,2025
S01129,Pegatron,USA,North America,Apple Watch,Battery,26938,1.78,30,262.5,58,61,Q1,2025
S01130,Qualcomm,Malaysia,APAC,Accessories,Assembly,28594,3.74,22,194.72,86,61,Q1,2023
S01131,Corning,Taiwan,APAC,Apple Watch,Display,14569,0.15,11,466.96,88,61,Q4,2023
S01132,Goertek,USA,North America,AirPods,Display,7159,0.27,13,209.14,13,54,Q1,2026
S01133,Jabil,Japan,APAC,Apple Watch,Battery,12593,3.62,45,74.33,50,64,Q3,2023
S01134,Samsung Display,Japan,APAC,AirPods,Assembly,18143,4.55,44,207.16,99,64,Q3,2023
S01135,Samsung Display,USA,North America,iPhone,Camera,37591,0.86,10,242.34,11,93,Q4,2026
S01136,Jabil,Malaysia,APAC,MacBook,Logistics,44964,0.3,33,230.64,91,88,Q3,2023
S01137,AAC Technologies,Japan,APAC,Apple Watch,Battery,27535,1.11,20,177.51,68,89,Q4,2025
S01138,LG Innotek,USA,North America,Accessories,Battery,7479,4.06,46,26.87,12,75,Q1,2023
S01139,Pegatron,Taiwan,APAC,Accessories,Assembly,21836,1.58,37,52.49,12,54,Q4,2025
S01140,Murata,India,APAC,iPhone,Camera,28573,3.21,32,416.49,69,83,Q1,2026
S01141,Pegatron,India,APAC,AirPods,Logistics,1877,1.02,43,471.25,58,63,Q3,2024
S01142,LG Innotek,Taiwan,APAC,Accessories,Semiconductor,8242,4.7,8,317.97,71,90,Q2,2023
S01143,Delta Electronics,Malaysia,APAC,Accessories,Display,20556,4.65,14,25.9,15,87,Q2,2026
S01144,Corning,USA,North America,iPhone,Display,19830,0.41,23,128.71,10,61,Q2,2024
S01145,Intel,Japan,APAC,Apple Watch,Display,42973,4.92,22,33.03,36,74,Q3,2025
S01146,Broadcom,USA,North America,Apple Watch,Semiconductor,20403,1.27,41,222.92,61,67,Q3,2023
S01147,Foxconn,South Korea,APAC,Accessories,Camera,40850,4.74,59,144.25,78,53,Q3,2023
S01148,Luxshare,USA,North America,Apple Watch,Battery,49552,0.75,54,373.76,42,65,Q1,2024
S01149,BOE,South Korea,APAC,AirPods,Semiconductor,7731,1.23,38,242.41,39,81,Q4,2025
S01150,Goertek,Vietnam,APAC,iPad,Assembly,19799,4.77,28,295.82,42,88,Q2,2026
S01151,Foxconn,USA,North America,MacBook,Assembly,6565,3.36,26,47.97,59,58,Q4,2025
S01152,NXP,South Korea,APAC,iPad,Assembly,1835,2.57,6,467.65,95,96,Q1,2025
S01153,NXP,South Korea,APAC,Apple Watch,Assembly,42886,3.78,52,216.16,98,73,Q2,2026
S01154,Luxshare,South Korea,APAC,Apple Watch,Battery,22168,3.61,20,272.72,77,64,Q4,2025
S01155,Intel,Taiwan,APAC,iPhone,Semiconductor,25090,2.34,34,199.16,36,52,Q1,2026
S01156,Sony,South Korea,APAC,Accessories,Semiconductor,32957,3.48,54,432.85,49,61,Q2,2026
S01157,Corning,USA,North America,iPad,Battery,18718,0.25,8,440.1,31,72,Q4,2026
S01158,Jabil,Japan,APAC,AirPods,Camera,4317,2.83,19,413.12,16,86,Q4,2023
S01159,NXP,China,APAC,iPad,Logistics,40828,1.53,54,421.33,19,79,Q2,2024
S01160,Qualcomm,USA,North America,Accessories,Display,16761,0.96,40,155.95,52,68,Q3,2024
S01161,Murata,South Korea,APAC,Apple Watch,Display,34132,1.09,48,46.9,34,51,Q2,2026
S01162,Texas Instruments,Taiwan,APAC,AirPods,Battery,40236,0.13,36,247.76,77,88,Q1,2026
S01163,BOE,Vietnam,APAC,AirPods,Logistics,45921,2.36,42,182.42,51,70,Q3,2025
S01164,Foxconn,South Korea,APAC,Accessories,Battery,18264,1.48,25,385.28,49,58,Q3,2025
S01165,AAC Technologies,India,APAC,iPhone,Logistics,2168,3.89,35,213.06,40,87,Q2,2025
S01166,AAC Technologies,South Korea,APAC,Accessories,Semiconductor,31270,1.52,54,15.15,78,82,Q1,2025
S01167,Samsung Display,South Korea,APAC,iPhone,Logistics,40132,3.98,40,243.72,10,80,Q4,2024
S01168,Texas Instruments,China,APAC,AirPods,Battery,17645,4.55,11,174.55,21,77,Q1,2026
S01169,Wistron,USA,North America,AirPods,Logistics,5175,4.81,27,34.75,54,74,Q1,2023
S01170,Goertek,Taiwan,APAC,Accessories,Semiconductor,42115,1.39,25,294.12,70,78,Q2,2026
S01171,Foxconn,USA,North America,iPad,Camera,29690,2.08,5,297.94,42,70,Q1,2025
S01172,NXP,USA,North America,MacBook,Battery,41162,0.5,7,367.7,55,69,Q3,2023
S01173,Pegatron,Malaysia,APAC,Accessories,Camera,22939,0.67,38,158.58,55,97,Q4,2026
S01174,TSMC,Malaysia,APAC,MacBook,Display,23486,2.03,57,289.72,87,58,Q3,2024
S01175,Delta Electronics,South Korea,APAC,Accessories,Display,18232,3.16,23,474.7,7,91,Q3,2023
S01176,AAC Technologies,South Korea,APAC,MacBook,Camera,31761,4.72,13,16.96,47,51,Q4,2025
S01177,Qualcomm,Malaysia,APAC,MacBook,Battery,34342,3.47,23,369.25,39,67,Q1,2026
S01178,Wistron,China,APAC,iPhone,Semiconductor,22876,4.78,11,271.33,36,89,Q3,2023
S01179,Qualcomm,Japan,APAC,Accessories,Battery,13716,0.37,29,428.13,76,53,Q1,2026
S01180,Luxshare,Malaysia,APAC,iPhone,Assembly,20159,0.39,8,276.46,14,54,Q3,2024
S01181,Samsung Display,South Korea,APAC,iPhone,Battery,22560,3.37,22,191.78,88,60,Q3,2023
S01182,TSMC,Taiwan,APAC,iPhone,Assembly,29258,0.17,5,180.01,9,64,Q2,2023
S01183,LG Innotek,Japan,APAC,MacBook,Logistics,43907,2.47,39,292.48,83,94,Q1,2026
S01184,Broadcom,India,APAC,iPhone,Battery,37160,1.02,49,257.21,47,81,Q3,2023
S01185,Murata,China,APAC,iPhone,Assembly,46158,2.6,22,423.95,32,76,Q3,2024
S01186,Sony,Vietnam,APAC,MacBook,Logistics,6851,4.33,43,437.53,82,93,Q2,2026
S01187,LG Innotek,India,APAC,iPhone,Battery,27183,2.96,38,192.3,18,87,Q1,2026
S01188,TSMC,South Korea,APAC,AirPods,Logistics,15266,2.03,13,129.56,51,84,Q1,2023
S01189,Corning,South Korea,APAC,Accessories,Battery,39285,1.81,8,420.35,64,74,Q1,2023
S01190,Corning,Vietnam,APAC,Apple Watch,Logistics,20867,1.67,47,94.78,31,72,Q4,2025
S01191,Qualcomm,Taiwan,APAC,Accessories,Logistics,38679,3.71,42,62.14,79,73,Q4,2023
S01192,Corning,China,APAC,iPhone,Battery,31936,1.83,35,250.6,5,93,Q2,2024
S01193,Sony,Vietnam,APAC,MacBook,Semiconductor,28433,1.62,16,261.9,66,59,Q1,2025
S01194,Broadcom,Japan,APAC,Apple Watch,Camera,23990,2.93,21,128.38,62,90,Q3,2023
S01195,Delta Electronics,India,APAC,MacBook,Semiconductor,7130,3.08,59,253.06,34,55,Q3,2023
S01196,Luxshare,India,APAC,Accessories,Semiconductor,49625,3.02,55,113.38,44,64,Q2,2024
S01197,NXP,USA,North America,Accessories,Camera,18485,4.09,41,235.56,67,52,Q1,2026
S01198,Qualcomm,USA,North America,AirPods,Display,19645,3.42,55,45.61,76,78,Q3,2023
S01199,LG Innotek,USA,North America,iPhone,Logistics,47598,1.34,6,71.57,88,66,Q1,2023
S01200,Luxshare,India,APAC,MacBook,Display,38939,1.15,9,363.98,9,76,Q2,2023
S01201,Goertek,Malaysia,APAC,iPad,Semiconductor,46772,1.9,28,434.45,24,84,Q4,2025
S01202,Foxconn,USA,North America,iPad,Assembly,24544,1.59,52,165.28,95,93,Q1,2025
S01203,LG Innotek,Taiwan,APAC,iPad,Logistics,46528,3.91,8,375.84,13,76,Q2,2023
S01204,Foxconn,South Korea,APAC,iPad,Display,39672,1.0,53,39.84,2,62,Q3,2026
S01205,Sony,USA,North America,MacBook,Semiconductor,13467,1.21,32,349.75,90,71,Q1,2025
S01206,TSMC,China,APAC,iPhone,Assembly,10582,0.77,7,154.02,58,61,Q3,2025
S01207,NXP,Taiwan,APAC,MacBook,Battery,15419,4.27,17,120.33,53,94,Q3,2023
S01208,Murata,India,APAC,Apple Watch,Battery,8435,2.7,14,86.62,40,65,Q3,2026
S01209,Luxshare,South Korea,APAC,AirPods,Semiconductor,34407,1.45,7,137.75,90,60,Q2,2024
S01210,BOE,South Korea,APAC,Apple Watch,Semiconductor,11109,4.46,14,319.54,34,52,Q2,2023
S01211,Samsung Display,USA,North America,AirPods,Semiconductor,12975,0.23,49,251.08,66,55,Q2,2025
S01212,Texas Instruments,China,APAC,AirPods,Display,4880,0.71,24,168.18,50,65,Q2,2025
S01213,Intel,USA,North America,MacBook,Assembly,40307,0.75,21,232.99,70,72,Q3,2023
S01214,Goertek,Malaysia,APAC,Apple Watch,Semiconductor,20073,4.51,24,65.84,93,57,Q2,2024
S01215,TSMC,China,APAC,iPad,Camera,29324,3.85,37,234.6,5,88,Q1,2025
S01216,BOE,South Korea,APAC,iPad,Assembly,3833,3.23,57,434.43,95,59,Q3,2023
S01217,Qualcomm,Vietnam,APAC,MacBook,Display,31286,0.75,52,499.53,87,82,Q3,2024
S01218,TSMC,Malaysia,APAC,AirPods,Display,27639,0.61,39,249.39,2,79,Q1,2023
S01219,TSMC,India,APAC,iPhone,Assembly,19316,2.39,9,328.28,53,88,Q1,2023
S01220,Sony,South Korea,APAC,MacBook,Assembly,20091,3.17,31,164.71,27,75,Q3,2025
S01221,Jabil,Japan,APAC,iPad,Semiconductor,11367,2.28,51,137.42,38,54,Q3,2026
S01222,Luxshare,India,APAC,iPhone,Battery,21950,4.12,57,419.14,26,97,Q4,2023
S01223,Intel,Taiwan,APAC,MacBook,Display,1350,2.9,33,430.52,51,88,Q3,2023
S01224,Murata,China,APAC,iPad,Semiconductor,30443,2.37,33,466.03,97,87,Q2,2023
S01225,Texas Instruments,India,APAC,MacBook,Logistics,14753,0.47,37,419.83,95,87,Q3,2024
S01226,Samsung Display,Malaysia,APAC,Apple Watch,Display,4117,0.21,40,412.7,82,50,Q2,2024
S01227,AAC Technologies,Japan,APAC,iPad,Assembly,26022,0.73,35,135.0,1,74,Q4,2026
S01228,Corning,Taiwan,APAC,Accessories,Assembly,40978,2.25,7,114.21,2,67,Q3,2024
S01229,Intel,Taiwan,APAC,iPhone,Camera,30163,3.0,14,37.0,2,83,Q1,2026
S01230,Pegatron,South Korea,APAC,Apple Watch,Logistics,2211,3.94,35,324.13,76,85,Q1,2023
S01231,Wistron,South Korea,APAC,Apple Watch,Display,17885,4.66,51,486.56,49,52,Q1,2025
S01232,BOE,USA,North America,iPhone,Semiconductor,34737,3.34,30,344.43,90,87,Q4,2024
S01233,Broadcom,India,APAC,iPhone,Assembly,3302,1.41,12,178.1,15,65,Q3,2023
S01234,Jabil,Malaysia,APAC,MacBook,Battery,10472,0.16,7,436.15,95,62,Q1,2023
S01235,Pegatron,China,APAC,MacBook,Logistics,10079,4.92,47,47.71,54,76,Q2,2025
S01236,Jabil,China,APAC,iPad,Battery,4749,2.56,42,421.03,11,57,Q4,2023
S01237,Murata,Taiwan,APAC,Accessories,Display,3823,2.29,11,104.32,21,57,Q1,2026
S01238,Texas Instruments,India,APAC,iPad,Camera,13658,3.19,25,382.42,20,57,Q4,2026
S01239,Goertek,USA,North America,Accessories,Logistics,40993,3.07,54,177.77,9,64,Q4,2024
S01240,AAC Technologies,Malaysia,APAC,iPhone,Battery,49733,3.81,33,366.45,36,69,Q3,2024
S01241,Goertek,Malaysia,APAC,Accessories,Display,24916,1.0,26,474.42,41,89,Q4,2026
S01242,Broadcom,USA,North America,Apple Watch,Logistics,32836,0.19,32,63.65,31,63,Q3,2024
S01243,Broadcom,India,APAC,iPad,Display,11464,2.75,31,144.36,90,78,Q4,2025
S01244,Pegatron,China,APAC,MacBook,Camera,39826,4.21,12,373.43,5,91,Q4,2023
S01245,Sony,India,APAC,AirPods,Battery,45678,3.48,45,71.79,46,51,Q1,2023
S01246,AAC Technologies,Taiwan,APAC,Apple Watch,Battery,11776,3.82,31,481.74,74,91,Q1,2025
S01247,NXP,Japan,APAC,AirPods,Logistics,18331,1.78,7,305.11,58,55,Q2,2024
S01248,LG Innotek,South Korea,APAC,iPad,Assembly,34332,3.93,22,418.88,76,71,Q2,2023
S01249,Corning,Vietnam,APAC,Accessories,Semiconductor,34572,2.54,28,150.21,65,50,Q4,2023
S01250,LG Innotek,Malaysia,APAC,iPad,Camera,39784,0.26,49,294.1,3,95,Q2,2023
S01251,Intel,USA,North America,iPhone,Camera,24350,0.96,26,314.4,45,75,Q1,2025
S01252,Wistron,South Korea,APAC,Accessories,Assembly,36660,1.14,14,381.9,28,85,Q4,2026
S01253,Corning,USA,North America,AirPods,Display,29647,0.82,21,134.16,79,65,Q3,2026
S01254,Samsung Display,Malaysia,APAC,iPhone,Camera,2294,3.45,15,418.02,90,53,Q3,2025
S01255,Intel,USA,North America,Accessories,Semiconductor,18706,4.65,17,492.2,82,83,Q1,2024
S01256,Texas Instruments,Japan,APAC,Accessories,Assembly,10318,4.54,54,286.65,59,88,Q3,2024
S01257,Luxshare,USA,North America,MacBook,Display,29930,1.37,53,448.95,48,64,Q1,2026
S01258,Jabil,China,APAC,Accessories,Semiconductor,40937,4.54,11,119.31,20,99,Q2,2023
S01259,Sony,South Korea,APAC,Apple Watch,Assembly,26251,1.03,17,157.78,56,84,Q4,2025
S01260,Broadcom,Malaysia,APAC,AirPods,Camera,38999,4.11,40,80.5,89,65,Q1,2025
S01261,LG Innotek,South Korea,APAC,iPad,Display,2849,2.61,9,79.28,22,73,Q2,2026
S01262,Goertek,South Korea,APAC,Apple Watch,Battery,2132,1.07,57,277.04,68,85,Q1,2025
S01263,Wistron,Japan,APAC,MacBook,Semiconductor,11931,4.13,54,71.06,18,71,Q3,2026
